"Created at:","Aug 10, 2025"
"Applied Filters:"
"Area Median Income","0 - 30%; 30 - 60%; 60 - 80%; 80 - 100%; 100 - 150%; 150%+"
"Building Age","Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 19; 2020+"
"Heating Fuel Type","Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None"
"Building Type","1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer"
Rent/Own,"Renter-occupied; Owner-occupied"

"Geography ID",Name,State,County,"Energy Burden (% income)","Energy Burden (% income) (Electricity)","Energy Burden (% income) (Gas)","Energy Burden (% income) (Other)","Avg. Annual Energy Cost ($)","Avg. Annual Energy Cost ($) (Electricity)","Avg. Annual Energy Cost ($) (Gas)","Avg. Annual Energy Cost ($) (Other)","Total Households","Household Income","Black/ African American (% pop.)","American Indian/ Native Alaskan (% pop.)","Asian (% pop.)","Native Hawaiian/ Other Pacific Islander (% pop.)","White Hispanic or Latino (% pop.)","White Non-Hispanic or Latino (% pop.)","Two or More Races (% pop.)","Other Races (% pop.)","Less Than High School (% pop.)","High School (% pop.)","Associates or Some College (% pop.)","Bachelors or Higher (% pop.)"
24033806711,"Census Tract 8067.11, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2220,1392,746,82,1910,99115,65,0,9,0,1,5,7,13,8,23,33,36
24033806712,"Census Tract 8067.12, Prince George's County",Maryland,"Prince George's County",2,2,0,0,1909,1715,169,25,1527,81671,71,0,12,0,3,8,5,3,3,11,44,42
24033806713,"Census Tract 8067.13, Prince George's County",Maryland,"Prince George's County",2,1,0,0,1752,1351,400,1,1252,96208,66,1,1,0,1,5,5,20,24,19,37,21
24033806714,"Census Tract 8067.14, Prince George's County",Maryland,"Prince George's County",1,1,0,0,1614,1206,408,0,1931,109384,45,1,17,0,1,7,7,22,10,23,16,50
24033806800,"Census Tract 8068, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3390,1861,1137,392,1239,157419,14,0,7,0,15,33,11,20,10,12,21,57
24033806900,"Census Tract 8069, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3152,1880,1257,15,1537,141560,16,0,13,0,8,29,8,26,18,20,23,39
24033807000,"Census Tract 8070, Prince George's County",Maryland,"Prince George's County",2,2,1,0,1968,1274,635,59,3434,84584,27,0,16,0,3,32,8,14,4,14,41,41
24033807102,"Census Tract 8071.02, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2775,1589,1148,38,1039,171669,17,0,5,0,2,52,6,18,12,12,14,63
24033807301,"Census Tract 8073.01, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2028,1314,709,5,1416,98164,33,0,22,0,1,13,16,15,11,10,26,53
24033807304,"Census Tract 8073.04, Prince George's County",Maryland,"Prince George's County",3,1,1,0,3366,1925,1349,92,618,131502,24,0,8,0,9,16,3,40,16,26,31,27
24033807305,"Census Tract 8073.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2923,1862,1059,2,1093,127490,29,0,14,0,1,13,16,27,32,12,31,25
24033807404,"Census Tract 8074.04, Prince George's County",Maryland,"Prince George's County",3,1,1,0,2969,1627,1032,310,1656,115222,24,0,16,0,6,13,7,33,12,26,29,33
24033807405,"Census Tract 8074.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2752,1561,942,249,2060,161134,21,0,6,0,4,22,6,40,12,18,25,45
24033807407,"Census Tract 8074.07, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2798,1557,1225,16,2302,130653,33,0,17,0,3,11,10,25,8,27,29,35
24033807408,"Census Tract 8074.08, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2221,1595,576,50,2378,114495,39,0,10,0,5,36,7,4,4,12,23,61
24033807409,"Census Tract 8074.09, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2547,1649,838,60,1098,113709,48,0,5,0,7,11,5,23,13,27,21,38
24033807410,"Census Tract 8074.10, Prince George's County",Maryland,"Prince George's County",1,1,0,0,1377,1156,206,15,2455,93438,34,0,4,0,4,33,4,21,7,11,28,55
24033807500,"Census Tract 8075, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2536,1573,932,31,2916,147444,29,2,6,0,1,36,6,19,11,16,24,48
24033980000,"Census Tract 9800, Prince George's County",Maryland,"Prince George's County",4,3,1,0,2159,1530,621,8,1206,48899,24,0,11,0,3,53,6,3,1,15,63,21
24035810100,"Census Tract 8101, Queen Anne's County",Maryland,"Queen Anne's County",4,2,1,1,3748,2236,849,663,1080,105856,3,0,0,0,2,88,3,4,14,27,30,29
24035810200,"Census Tract 8102, Queen Anne's County",Maryland,"Queen Anne's County",3,2,1,1,3657,2218,794,645,976,108818,4,0,0,0,0,84,3,9,8,50,27,15
24035810300,"Census Tract 8103, Queen Anne's County",Maryland,"Queen Anne's County",3,2,1,0,3579,2235,779,565,2021,117083,4,0,1,0,2,85,3,5,7,19,33,42
24035810400,"Census Tract 8104, Queen Anne's County",Maryland,"Queen Anne's County",3,2,1,0,3911,2440,1047,424,2113,155021,9,0,2,0,1,85,1,3,4,24,35,36
24035810500,"Census Tract 8105, Queen Anne's County",Maryland,"Queen Anne's County",3,2,1,0,3672,2399,859,414,1779,140228,5,0,1,0,0,87,4,2,2,28,25,44
24035810600,"Census Tract 8106, Queen Anne's County",Maryland,"Queen Anne's County",2,2,0,0,3455,2412,650,393,1958,160360,7,0,1,0,1,81,8,3,3,20,25,51
24035810700,"Census Tract 8107, Queen Anne's County",Maryland,"Queen Anne's County",2,2,1,0,3393,2312,745,336,1536,136216,8,0,0,0,1,76,13,2,12,20,24,44
24035810800,"Census Tract 8108, Queen Anne's County",Maryland,"Queen Anne's County",2,2,0,0,3075,2185,654,236,2572,134248,5,0,0,0,3,88,4,0,3,27,30,41
24035810901,"Census Tract 8109.01, Queen Anne's County",Maryland,"Queen Anne's County",2,1,0,0,3456,2352,742,362,2357,161455,5,0,3,0,3,84,5,0,7,14,28,51
24035810902,"Census Tract 8109.02, Queen Anne's County",Maryland,"Queen Anne's County",2,2,0,0,3365,2448,538,379,1112,139550,1,0,2,0,0,92,4,0,3,20,41,37
24035811000,"Census Tract 8110, Queen Anne's County",Maryland,"Queen Anne's County",2,2,0,0,3150,2225,593,332,1847,127415,9,0,1,0,0,78,6,5,6,26,29,39
24037875000,"Census Tract 8750, St. Mary's County",Maryland,"St. Mary's County",3,2,0,0,3547,2545,361,641,2022,140802,7,0,0,0,2,88,3,0,6,33,33,28
24037875100,"Census Tract 8751, St. Mary's County",Maryland,"St. Mary's County",3,2,0,1,3607,2418,277,912,1636,123638,11,0,1,0,2,80,3,2,12,26,39,23
24037875201,"Census Tract 8752.01, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3674,2408,588,678,1975,158091,5,0,0,0,1,92,2,0,3,33,33,30
24037875202,"Census Tract 8752.02, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3165,2490,285,390,1967,137118,4,0,1,0,0,87,8,0,6,49,27,18
24037875300,"Census Tract 8753, St. Mary's County",Maryland,"St. Mary's County",3,2,0,1,3776,2243,408,1125,1250,127428,29,0,1,0,0,69,1,0,14,36,31,19
24037875400,"Census Tract 8754, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3289,2352,432,505,2501,156794,6,0,3,0,0,82,8,1,2,22,24,51
24037875501,"Census Tract 8755.01, St. Mary's County",Maryland,"St. Mary's County",2,1,0,0,2800,2021,674,105,2475,158406,11,0,1,0,4,68,16,1,4,10,21,65
24037875502,"Census Tract 8755.02, St. Mary's County",Maryland,"St. Mary's County",2,1,0,0,3514,2286,727,501,1580,164476,8,0,4,0,2,82,4,1,6,18,22,54
24037875601,"Census Tract 8756.01, St. Mary's County",Maryland,"St. Mary's County",3,2,0,1,3697,2383,431,883,703,129046,9,0,2,0,2,87,0,0,18,31,27,24
24037875602,"Census Tract 8756.02, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2773,2020,432,321,2785,134286,5,0,3,0,2,79,9,2,6,20,27,47
24037875700,"Census Tract 8757, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3429,2469,413,547,2499,152009,12,0,0,0,1,81,5,1,14,28,29,29
24037875803,"Census Tract 8758.03, St. Mary's County",Maryland,"St. Mary's County",2,1,0,1,3592,2237,592,763,1836,151031,6,1,2,0,2,75,10,5,4,15,28,53
24037875903,"Census Tract 8759.03, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2079,1677,289,113,1368,87297,12,0,4,0,0,57,22,4,10,33,29,28
24037875904,"Census Tract 8759.04, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2509,1940,354,215,2510,102068,31,0,8,0,9,41,6,4,9,42,21,27
24037875905,"Census Tract 8759.05, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2614,1958,408,248,1041,114113,18,0,4,0,1,63,8,6,3,18,40,39
24037875906,"Census Tract 8759.06, St. Mary's County",Maryland,"St. Mary's County",2,1,0,0,2345,1804,380,161,1977,138647,20,0,5,0,2,68,6,0,6,13,27,53
24037876001,"Census Tract 8760.01, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2342,1817,207,318,2286,94004,50,0,8,0,3,34,2,2,10,39,29,22
24037876003,"Census Tract 8760.03, St. Mary's County",Maryland,"St. Mary's County",2,1,0,0,3323,2603,506,214,1156,193671,14,0,2,0,2,68,13,1,2,26,22,50
24037876004,"Census Tract 8760.04, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,2526,1967,449,110,2668,119062,38,0,2,0,1,48,4,7,2,26,33,38
24037876101,"Census Tract 8761.01, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3499,2406,531,562,1585,156224,7,0,3,0,1,77,12,0,5,24,21,50
24037876102,"Census Tract 8761.02, St. Mary's County",Maryland,"St. Mary's County",2,1,0,0,3028,2481,378,169,1118,181201,4,0,2,0,1,75,19,0,5,12,40,44
24037876200,"Census Tract 8762, St. Mary's County",Maryland,"St. Mary's County",2,2,0,0,3578,2355,485,738,2274,150817,8,0,2,0,0,77,11,2,7,26,25,41
24039930101,"Census Tract 9301.01, Somerset County",Maryland,"Somerset County",4,3,0,0,2306,1814,227,265,2077,60967,66,0,0,0,1,25,8,0,6,34,33,26
24039930102,"Census Tract 9301.02, Somerset County",Maryland,"Somerset County",4,2,1,0,3303,2042,882,379,1648,83729,34,0,2,0,2,60,1,0,10,34,33,23
24039930200,"Census Tract 9302, Somerset County",Maryland,"Somerset County",4,2,1,1,3093,1785,743,565,726,74724,8,0,0,0,0,88,3,0,21,36,28,15
24039930500,"Census Tract 9305, Somerset County",Maryland,"Somerset County",4,2,1,1,3369,2092,627,650,1695,90885,9,0,0,0,0,86,3,2,5,31,35,28
24039930600,"Census Tract 9306, Somerset County",Maryland,"Somerset County",5,3,1,1,2654,1788,496,370,1178,57951,33,0,1,0,1,57,5,3,18,38,29,15
24039930800,"Census Tract 9308, Somerset County",Maryland,"Somerset County",4,3,1,1,3124,1859,673,592,1031,74159,48,1,2,0,1,41,6,2,18,27,33,22
24041960100,"Census Tract 9601, Talbot County",Maryland,"Talbot County",3,2,0,0,3456,2512,538,406,1409,137875,6,1,1,0,0,85,7,0,2,28,26,43
24041960201,"Census Tract 9602.01, Talbot County",Maryland,"Talbot County",2,1,0,0,2905,1968,548,389,1935,164815,11,0,4,0,1,83,1,0,2,6,30,63
24041960300,"Census Tract 9603, Talbot County",Maryland,"Talbot County",3,2,0,0,2085,1727,252,106,1654,82678,22,0,0,0,4,58,3,14,16,29,20,34
24041960400,"Census Tract 9604, Talbot County",Maryland,"Talbot County",3,2,0,0,2307,1559,379,369,2401,90842,21,1,0,0,2,62,14,1,10,27,25,38
24041960501,"Census Tract 9605.01, Talbot County",Maryland,"Talbot County",2,2,1,0,2694,1841,657,196,1841,111300,12,0,2,0,1,81,4,0,6,27,40,27
24041960502,"Census Tract 9605.02, Talbot County",Maryland,"Talbot County",3,2,1,0,2732,1813,746,173,1696,107963,13,2,3,0,5,73,4,1,4,31,23,42
24041960600,"Census Tract 9606, Talbot County",Maryland,"Talbot County",2,1,0,0,3500,2228,778,494,798,161903,5,0,1,0,5,84,1,2,3,15,19,64
24041960700,"Census Tract 9607, Talbot County",Maryland,"Talbot County",3,2,0,0,3177,2063,589,525,1873,118545,10,0,1,0,2,83,5,0,7,12,24,58
24041960800,"Census Tract 9608, Talbot County",Maryland,"Talbot County",3,2,1,0,3264,2221,714,329,924,124768,1,0,2,0,1,93,2,0,16,20,30,34
24041960900,"Census Tract 9609, Talbot County",Maryland,"Talbot County",3,2,1,0,3231,2282,550,399,1739,95507,9,0,0,0,3,81,6,0,4,25,27,44
24043000100,"Census Tract 1, Washington County",Maryland,"Washington County",3,1,1,1,2208,1154,599,455,1751,79405,12,0,0,0,5,76,5,2,7,24,45,25
24043000200,"Census Tract 2, Washington County",Maryland,"Washington County",2,1,1,0,2175,1122,715,338,1754,101652,11,0,2,0,4,69,13,1,1,33,29,38
24043000301,"Census Tract 3.01, Washington County",Maryland,"Washington County",3,2,1,1,2137,1062,377,698,1390,70554,17,0,2,0,0,68,13,0,11,33,38,19
24043000302,"Census Tract 3.02, Washington County",Maryland,"Washington County",3,2,1,1,1973,986,577,410,890,57302,9,0,0,0,12,70,9,0,24,33,39,4
24043000400,"Census Tract 4, Washington County",Maryland,"Washington County",3,2,1,0,1105,733,244,128,1002,39282,44,0,0,0,1,41,12,2,15,36,39,11
24043000500,"Census Tract 5, Washington County",Maryland,"Washington County",3,2,1,1,1599,912,353,334,2553,59983,14,0,1,0,8,59,18,0,11,37,34,18
24043000601,"Census Tract 6.01, Washington County",Maryland,"Washington County",2,1,0,0,1429,898,317,214,995,65159,25,0,6,0,2,58,6,3,18,35,30,18
24043000602,"Census Tract 6.02, Washington County",Maryland,"Washington County",2,1,1,0,1470,867,460,143,1641,79525,12,0,0,1,7,75,5,0,8,29,35,28
24043000700,"Census Tract 7, Washington County",Maryland,"Washington County",4,2,1,0,1532,810,602,120,1409,41846,43,0,0,0,3,41,11,2,16,44,30,10
24043000800,"Census Tract 8, Washington County",Maryland,"Washington County",3,2,1,1,1535,813,363,359,1816,46181,16,0,1,0,3,67,13,1,21,30,36,13
24043000900,"Census Tract 9, Washington County",Maryland,"Washington County",3,2,1,0,1741,937,556,248,1371,60899,26,0,1,0,8,49,8,8,14,34,40,12
24043001001,"Census Tract 10.01, Washington County",Maryland,"Washington County",2,1,0,1,2061,1222,369,470,1946,85958,6,0,1,1,2,79,11,0,5,39,33,23
24043001002,"Census Tract 10.02, Washington County",Maryland,"Washington County",3,1,1,1,2504,1280,476,748,1431,92601,3,0,1,0,1,89,5,1,3,37,39,20
24043010100,"Census Tract 101, Washington County",Maryland,"Washington County",3,2,0,1,2637,1625,222,790,397,95108,3,0,1,0,0,96,0,0,9,38,33,20
24043010200,"Census Tract 102, Washington County",Maryland,"Washington County",2,1,0,1,2898,1594,453,851,1810,126913,1,0,0,0,1,97,2,0,12,35,32,21
24043010300,"Census Tract 103, Washington County",Maryland,"Washington County",2,1,1,0,2557,1438,643,476,2834,123554,8,0,3,0,4,79,5,1,10,14,29,47
24043010401,"Census Tract 104.01, Washington County",Maryland,"Washington County",2,2,0,0,2128,1421,391,316,1752,92348,10,0,11,0,0,79,1,0,12,31,22,36
24043010402,"Census Tract 104.02, Washington County",Maryland,"Washington County",2,1,1,0,2590,1572,654,364,2203,115761,15,1,2,0,2,72,4,4,12,25,32,31
24043010600,"Census Tract 106, Washington County",Maryland,"Washington County",3,2,0,1,2727,1572,275,880,1951,99627,1,0,1,0,1,93,4,0,9,51,23,17
24043010700,"Census Tract 107, Washington County",Maryland,"Washington County",3,2,1,1,2700,1451,433,816,1505,77870,1,0,1,0,0,95,3,0,7,48,36,9
24043010802,"Census Tract 108.02, Washington County",Maryland,"Washington County",3,2,0,1,2399,1525,224,650,1058,92928,1,0,3,0,5,84,5,2,10,47,18,25
24043010803,"Census Tract 108.03, Washington County",Maryland,"Washington County",2,1,0,1,2417,1558,206,653,1661,111424,9,0,0,0,0,77,14,0,6,39,33,22
24043010901,"Census Tract 109.01, Washington County",Maryland,"Washington County",2,1,0,0,2681,1565,647,469,2503,130584,10,0,2,0,1,78,7,3,2,37,28,33
24043010902,"Census Tract 109.02, Washington County",Maryland,"Washington County",2,1,0,1,2511,1653,241,617,1203,114705,6,0,0,0,0,89,4,0,12,32,25,32
24043011000,"Census Tract 110, Washington County",Maryland,"Washington County",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24043011100,"Census Tract 111, Washington County",Maryland,"Washington County",2,1,1,0,2085,1270,498,317,2954,97601,7,0,0,0,2,83,5,3,8,27,35,30
24043011202,"Census Tract 112.02, Washington County",Maryland,"Washington County",2,1,0,0,2247,1463,301,483,1628,99932,11,0,5,0,3,70,9,2,10,23,40,27
24043011203,"Census Tract 112.03, Washington County",Maryland,"Washington County",2,1,0,0,2143,1351,536,256,1941,107791,10,0,3,1,3,64,18,0,9,25,41,26
24043011204,"Census Tract 112.04, Washington County",Maryland,"Washington County",2,1,0,1,2556,1359,295,902,1635,108577,10,0,4,0,1,70,8,7,8,26,40,26
24043011301,"Census Tract 113.01, Washington County",Maryland,"Washington County",2,2,0,1,2563,1668,216,679,1874,107853,2,0,1,0,0,93,3,0,8,33,37,22
24043011302,"Census Tract 113.02, Washington County",Maryland,"Washington County",2,1,0,0,2754,1703,496,555,1431,156703,5,0,4,0,2,78,7,3,6,29,24,40
24043011400,"Census Tract 114, Washington County",Maryland,"Washington County",2,2,0,0,2568,1659,381,528,2595,110450,4,0,0,0,1,95,1,0,5,26,41,28
24043011501,"Census Tract 115.01, Washington County",Maryland,"Washington County",2,1,0,0,2736,1698,519,519,1557,141905,0,0,2,0,0,95,3,0,10,31,28,31
24043011502,"Census Tract 115.02, Washington County",Maryland,"Washington County",3,1,0,1,3032,1523,521,988,1313,113128,1,0,1,0,0,95,3,0,4,46,19,32
24043011600,"Census Tract 116, Washington County",Maryland,"Washington County",2,1,0,0,2609,1685,406,518,1179,114156,0,0,1,0,0,96,2,0,5,41,34,20
24043011700,"Census Tract 117, Washington County",Maryland,"Washington County",2,1,0,1,2572,1537,342,693,2118,106291,3,0,1,0,2,93,1,0,5,30,40,25
24045000100,"Census Tract 1, Wicomico County",Maryland,"Wicomico County",3,2,0,0,2582,2148,202,232,2169,87254,69,1,3,0,1,21,3,3,11,41,35,13
24045000200,"Census Tract 2, Wicomico County",Maryland,"Wicomico County",3,2,0,0,2419,1783,256,380,754,95539,23,0,1,0,2,65,6,3,4,30,18,49
24045000300,"Census Tract 3, Wicomico County",Maryland,"Wicomico County",5,4,1,0,2163,1837,270,56,552,45708,90,0,0,0,0,7,2,1,27,48,22,3
24045000400,"Census Tract 4, Wicomico County",Maryland,"Wicomico County",3,2,0,0,2241,1780,236,225,1625,76937,25,1,0,0,0,66,6,2,10,14,37,40
24045000500,"Census Tract 5, Wicomico County",Maryland,"Wicomico County",4,3,0,1,2695,1974,153,568,996,68056,50,1,0,0,2,32,15,0,20,20,43,16
24045010101,"Census Tract 101.01, Wicomico County",Maryland,"Wicomico County",2,2,0,0,2321,1854,144,323,2676,95082,27,0,4,0,3,58,7,0,3,20,50,27
24045010102,"Census Tract 101.02, Wicomico County",Maryland,"Wicomico County",2,2,0,0,2436,1782,225,429,1328,105847,23,0,8,0,1,61,6,0,6,17,37,40
24045010200,"Census Tract 102, Wicomico County",Maryland,"Wicomico County",5,4,1,0,2638,2238,301,99,2564,56002,74,0,0,0,0,16,1,8,14,50,27,10
24045010300,"Census Tract 103, Wicomico County",Maryland,"Wicomico County",2,2,0,0,2674,2104,472,98,3250,121741,16,0,9,0,3,65,6,1,3,26,27,44
24045010400,"Census Tract 104, Wicomico County",Maryland,"Wicomico County",3,2,0,0,3064,2251,436,377,2386,115285,18,0,1,0,5,69,3,3,5,23,25,47
24045010501,"Census Tract 105.01, Wicomico County",Maryland,"Wicomico County",2,2,0,0,2543,2140,198,205,1953,104436,27,1,4,0,2,61,5,1,10,22,27,41
24045010503,"Census Tract 105.03, Wicomico County",Maryland,"Wicomico County",4,3,0,0,1716,1428,202,86,1401,44947,30,0,0,0,2,59,8,0,8,23,51,18
24045010504,"Census Tract 105.04, Wicomico County",Maryland,"Wicomico County",3,3,0,0,1946,1653,226,67,2121,65641,21,0,9,0,1,59,9,0,10,38,20,32
24045010603,"Census Tract 106.03, Wicomico County",Maryland,"Wicomico County",2,2,0,0,2376,1846,257,273,3363,97227,16,0,1,0,4,70,7,2,7,26,24,43
24045010604,"Census Tract 106.04, Wicomico County",Maryland,"Wicomico County",4,3,1,0,3119,2114,660,345,2220,81830,3,0,1,0,1,85,7,4,16,38,32,14
24045010605,"Census Tract 106.05, Wicomico County",Maryland,"Wicomico County",2,2,1,0,3263,2328,740,195,1480,132425,6,0,2,0,1,87,4,0,6,19,22,53
24045010606,"Census Tract 106.06, Wicomico County",Maryland,"Wicomico County",3,2,1,0,3088,2054,625,409,1649,102357,5,0,2,0,0,84,9,0,15,29,26,31
24045010701,"Census Tract 107.01, Wicomico County",Maryland,"Wicomico County",3,2,1,0,3417,2222,683,512,1627,106103,19,0,1,0,4,69,3,4,7,40,34,19
24045010703,"Census Tract 107.03, Wicomico County",Maryland,"Wicomico County",3,3,0,0,2621,2080,294,247,1761,81766,17,0,5,0,0,54,11,12,17,26,39,19
24045010704,"Census Tract 107.04, Wicomico County",Maryland,"Wicomico County",3,2,1,0,3327,2191,804,332,1714,119520,27,0,0,0,0,70,3,1,9,29,29,32
24045010800,"Census Tract 108, Wicomico County",Maryland,"Wicomico County",3,2,1,0,3271,1965,877,429,2350,110283,9,0,2,0,0,80,6,4,12,19,32,36
24047950000,"Census Tract 9500, Worcester County",Maryland,"Worcester County",2,2,0,0,1749,1516,95,138,905,77539,2,0,1,0,13,76,7,1,5,31,36,28
24047950100,"Census Tract 9501, Worcester County",Maryland,"Worcester County",1,1,0,0,1914,1746,144,24,1205,157279,1,0,2,0,0,86,0,11,1,17,38,44
24047950300,"Census Tract 9503, Worcester County",Maryland,"Worcester County",2,2,0,0,1931,1714,151,66,1832,80325,0,0,0,0,1,95,3,1,6,27,28,39
24047950400,"Census Tract 9504, Worcester County",Maryland,"Worcester County",2,2,0,0,2764,2049,524,191,1277,130494,2,0,0,0,0,87,6,4,2,18,27,52
24047950600,"Census Tract 9506, Worcester County",Maryland,"Worcester County",2,2,0,0,2359,2074,213,72,1422,130129,4,0,0,0,0,92,3,1,1,24,28,47
24047950700,"Census Tract 9507, Worcester County",Maryland,"Worcester County",3,2,1,0,2849,2138,599,112,1155,88993,5,0,0,0,4,89,1,1,7,22,35,36
24047950800,"Census Tract 9508, Worcester County",Maryland,"Worcester County",2,2,1,0,3139,2105,718,316,2171,128696,5,0,0,0,0,90,4,1,8,23,33,35
24047950900,"Census Tract 9509, Worcester County",Maryland,"Worcester County",3,2,1,0,3293,2191,675,427,898,113196,19,0,0,0,2,74,3,2,16,31,26,26
24047951000,"Census Tract 9510, Worcester County",Maryland,"Worcester County",3,2,0,0,2797,2274,266,257,1725,93840,23,0,1,0,2,67,7,0,10,33,28,29
24047951101,"Census Tract 9511.01, Worcester County",Maryland,"Worcester County",2,2,0,0,2389,2057,256,76,1626,114128,2,0,7,0,3,85,3,0,2,26,38,33
24047951102,"Census Tract 9511.02, Worcester County",Maryland,"Worcester County",2,2,0,0,2300,1925,306,69,1649,102011,1,0,5,0,2,87,4,1,8,21,32,39
24047951200,"Census Tract 9512, Worcester County",Maryland,"Worcester County",3,2,1,0,3446,2219,791,436,1359,115215,11,0,1,0,1,80,7,0,1,33,36,31
24047951300,"Census Tract 9513, Worcester County",Maryland,"Worcester County",4,3,1,0,2848,2028,474,346,1025,69445,34,0,2,0,1,58,5,0,6,31,28,35
24047951400,"Census Tract 9514, Worcester County",Maryland,"Worcester County",3,2,1,1,3446,2124,769,553,1280,106767,22,0,2,0,0,72,3,2,12,40,33,15
24047951500,"Census Tract 9515, Worcester County",Maryland,"Worcester County",4,3,1,1,2855,1903,453,499,2157,67200,40,0,1,0,1,54,3,0,11,30,36,23
24047951700,"Census Tract 9517, Worcester County",Maryland,"Worcester County",2,2,1,0,2887,2073,710,104,1771,132939,9,0,3,0,1,83,5,0,3,25,26,46
24047980000,"Census Tract 9800, Worcester County",Maryland,"Worcester County",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24510010100,"Census Tract 101, Baltimore city",Maryland,"Baltimore city",1,1,0,0,2252,1409,833,10,1344,169285,10,0,3,0,2,78,6,1,1,2,7,91
24510010200,"Census Tract 102, Baltimore city",Maryland,"Baltimore city",2,1,1,0,2298,1375,855,68,1331,146122,2,0,2,0,1,86,9,1,1,10,12,77
24510010300,"Census Tract 103, Baltimore city",Maryland,"Baltimore city",1,1,0,0,2250,1410,824,16,982,186293,0,0,9,0,2,85,3,1,0,5,7,87
24510010400,"Census Tract 104, Baltimore city",Maryland,"Baltimore city",1,1,0,0,1942,1290,621,31,1544,174931,6,0,5,0,3,73,11,1,8,3,11,79
24510010500,"Census Tract 105, Baltimore city",Maryland,"Baltimore city",2,1,1,0,2343,1368,953,22,830,129345,7,0,1,0,12,71,9,1,6,10,8,76
24510020100,"Census Tract 201, Baltimore city",Maryland,"Baltimore city",2,1,1,0,2240,1310,921,9,861,134314,14,1,9,0,2,66,4,3,2,3,6,89
24510020200,"Census Tract 202, Baltimore city",Maryland,"Baltimore city",2,1,1,0,2299,1309,961,29,791,109445,15,1,5,0,5,61,6,7,3,16,18,64
24510020300,"Census Tract 203, Baltimore city",Maryland,"Baltimore city",1,1,0,0,1419,1073,344,2,2436,146670,10,0,8,0,2,74,5,0,2,10,11,78
24510030100,"Census Tract 301, Baltimore city",Maryland,"Baltimore city",3,2,1,0,2320,1286,1026,8,890,72737,83,0,1,0,0,14,1,1,10,50,19,21
24510030200,"Census Tract 302, Baltimore city",Maryland,"Baltimore city",1,1,0,0,1498,1107,387,4,1404,169461,23,0,8,0,4,58,3,4,1,15,15,69
24510040100,"Census Tract 401, Baltimore city",Maryland,"Baltimore city",2,1,0,0,1231,1006,218,7,4193,81139,38,0,13,0,6,35,7,2,3,4,21,72
24510040200,"Census Tract 402, Baltimore city",Maryland,"Baltimore city",2,1,0,0,1191,1034,157,0,406,77893,39,0,9,0,0,39,10,3,0,18,19,63
24510060100,"Census Tract 601, Baltimore city",Maryland,"Baltimore city",3,2,2,0,3140,1518,1612,10,1143,100992,36,1,1,0,3,32,18,8,12,14,13,61
24510060200,"Census Tract 602, Baltimore city",Maryland,"Baltimore city",3,2,1,0,2614,1398,1139,77,1083,90691,39,2,6,0,6,36,5,6,7,34,16,43
24510060300,"Census Tract 603, Baltimore city",Maryland,"Baltimore city",2,1,1,0,2310,1350,922,38,719,125580,20,2,4,0,2,53,16,4,2,10,12,76
24510060400,"Census Tract 604, Baltimore city",Maryland,"Baltimore city",3,2,1,0,1747,1138,515,94,880,67939,31,0,12,0,2,51,4,0,10,12,17,61
24510070100,"Census Tract 701, Baltimore city",Maryland,"Baltimore city",4,2,2,0,2825,1501,1262,62,713,75780,84,0,0,0,0,1,3,11,17,41,34,8
24510070200,"Census Tract 702, Baltimore city",Maryland,"Baltimore city",4,2,2,0,2795,1495,1197,103,996,63740,71,0,1,0,0,4,15,9,21,39,26,14
24510070300,"Census Tract 703, Baltimore city",Maryland,"Baltimore city",3,2,2,0,2819,1461,1287,71,371,81550,78,0,0,0,0,6,14,1,10,46,12,32
